.	O
69	O
.	O
	
Distribution	O
of	O
insecticide	O
(	O
carbaryl	B-Chemical
and	O
chlorpyrifos	B-Chemical
)	O
metabolite	O
levels	O
in	O
urine	O
.	O
	
Number	O
of	O
subjects	O
.	O
	
LOD	O
for	O
1N	B-Chemical
=	O
0	O
.	O
40	O
μg	O
/	O
L	O
;	O
99	O
.	O
7	O
%	O
of	O
samples	O
>	O
LOD	O
.	O
	
LOD	O
for	O
TCPY	B-Chemical
=	O
0	O
.	O
25	O
μg	O
/	O
L	O
;	O
93	O
.	O
9	O
%	O
of	O
samples	O
>	O
LOD	O
.	O
	
Excluded	O
58	O
samples	O
with	O
SG	O
>	O
1	O
.	O
3	O
or	O
<	O
1	O
.	O
1	O
.	O
	
Excluded	O
23	O
samples	O
with	O
creatinine	B-Chemical
>	O
300	O
or	O
<	O
30	O
mg	O
/	O
dL	O
.	O
	
Demographic	O
categories	O
by	O
semen	O
parametersa	O
(	O
n	O
=	O
330	O
).	O
	
Information	O
on	O
race	O
missing	O
for	O
one	O
man	O
and	O
on	O
smoking	O
for	O
three	O
men	O
.	O
	
Adjusted	O
ORsa	O
(	O
95	O
%	O
CIs	O
)	O
for	O
SG	O
-	O
adjusted	O
metabolite	O
tertiles	O
(	O
n	O
=	O
272	O
).	O
b	O
	
ORs	O
adjusted	O
for	O
age	O
and	O
abstinence	O
time	O
.	O
	
Excluded	O
58	O
subjects	O
with	O
SG	O
>	O
1	O
.	O
3	O
or	O
<	O
1	O
.	O
1	O
.	O
	
Number	O
of	O
subjects	O
in	O
each	O
exposure	O
tertile	O
with	O
below	O
-	O
reference	O
semen	O
parameters	O
.	O
	
The	O
semen	O
parameter	O
categories	O
were	O
not	O
mutually	O
exclusive	O
;	O
a	O
man	O
could	O
contribute	O
data	O
to	O
one	O
","	O
two	O
","	O
or	O
all	O
three	O
of	O
the	O
below	O
-	O
reference	O
groups	O
.	O
	
SG	O
-	O
adjusted	O
1N	B-Chemical
tertiles	O
:	O
low	O
","	O
<	O
LOD	O
to	O
2	O
.	O
36	O
μg	O
/	O
L	O
;	O
medium	O
","	O
2	O
.	O
36	O
–	O
4	O
.	O
2	O
μg	O
/	O
L	O
;	O
high	O
","	O
4	O
.	O
2	O
–	O
159	O
.	O
7	O
μg	O
/	O
L	O
.	O
	
SG	O
-	O
adjusted	O
TCPY	B-Chemical
tertiles	O
:	O
low	O
","	O
<	O
LOD	O
to	O
2	O
.	O
30	O
μg	O
/	O
L	O
;	O
medium	O
","	O
2	O
.	O
30	O
–	O
4	O
.	O
42	O
μg	O
/	O
L	O
;	O
high	O
","	O
4	O
.	O
42	O
–	O
40	O
.	O
7	O
μg	O
/	O
L	O
.	O
	
p	O
<	O
0	O
.	O
5	O
.	O
	
Adjusted	O
regression	O
coefficientsa	O
","	O
b	O
for	O
a	O
change	O
in	O
semen	O
parameters	O
and	O
sperm	O
motion	O
parameters	O
associated	O
with	O
an	O
interquartile	O
range	O
(	O
IQR	O
)	O
c	O
increase	O
in	O
SG	O
-	O
adjusted	O
insecticide	O
metabolite	O
levels	O
(	O
n	O
=	O
272	O
).	O
	
Regression	O
coefficients	O
were	O
adjusted	O
for	O
age	O
and	O
abstinence	O
time	O
.	O
	
Regression	O
coefficients	O
for	O
motility	O
","	O
morphology	O
","	O
and	O
motion	O
parameters	O
represent	O
the	O
change	O
in	O
semen	O
parameter	O
for	O
an	O
IQR	O
change	O
in	O
insecticide	O
metabolite	O
concentration	O
(	O
0	O
","	O
no	O
change	O
in	O
semen	O
parameter	O
for	O
an	O
IQR	O
change	O
in	O
insecticide	O
metabolite	O
concentration	O
;	O
<	O
0	O
","	O
a	O
decrease	O
in	O
semen	O
parameter	O
for	O
an	O
IQR	O
change	O
in	O
insecticide	O
metabolite	O
concentration	O
;	O
>	O
0	O
","	O
an	O
increase	O
in	O
semen	O
parameter	O
for	O
an	O
IQR	O
change	O
in	O
insecticide	O
metabolite	O
concentration	O
).	O
	
1N	B-Chemical
IQR	O
=	O
1	O
.	O
80	O
–	O
5	O
.	O
2	O
μg	O
/	O
L	O
;	O
TCPY	B-Chemical
IQR	O
=	O
1	O
.	O
76	O
–	O
5	O
.	O
1	O
μg	O
/	O
L	O
.	O
	
1N	B-Chemical
and	O
TCPY	B-Chemical
were	O
log	O
transformed	O
for	O
regression	O
analysis	O
.	O
	
Sperm	O
concentration	O
was	O
log	O
transformed	O
.	O
	
The	O
coefficient	O
represents	O
a	O
multiplicative	O
change	O
in	O
sperm	O
concentration	O
per	O
IQR	O
change	O
in	O
TCPY	B-Chemical
or	O
1N	B-Chemical
(	O
1	O
.	O
0	O
","	O
no	O
change	O
in	O
sperm	O
concentration	O
for	O
an	O
IQR	O
change	O
in	O
insecticide	O
metabolite	O
concentration	O
;	O
<	O
1	O
.	O
0	O
","	O
a	O
multiplicative	O
decrease	O
in	O
sperm	O
concentration	O
for	O
an	O
IQR	O
change	O
in	O
insecticide	O
metabolite	O
concentration	O
;	O
>	O
1	O
.	O
0	O
","	O
a	O
multiplicative	O
increase	O
in	O
sperm	O
concentration	O
for	O
an	O
IQR	O
change	O
in	O
insecticide	O
metabolite	O
concentration	O
).	O
	
VSL	O
","	O
VCL	O
","	O
and	O
LIN	O
analyses	O
not	O
performed	O
on	O
9	O
azoospermic	O
men	O
;	O
n	O
=	O
263	O
.	O
	
TCPY	B-Chemical
IQR	O
=	O
1	O
.	O
76	O
–	O
5	O
.	O
8	O
μg	O
/	O
L	O
;	O
1N	B-Chemical
IQR	O
=	O
1	O
.	O
77	O
–	O
5	O
.	O
2	O
μg	O
/	O
L	O
.	O
	
p	O
<	O
0	O
.	O
5	O
.	O
